[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
0;1;0.7;7.226877;0.712076;2.35541;
0;1;0.7;7.167211;0.55441;2.34279;
1;1;0.72;7.096901;0.386301;2.330916;
1;1;0.74;7.015704;0.208041;2.319758;
1;1;0.76;6.923399;0.019904;2.309292;
1;0;0.78;6.819787;0.029701;2.299495;
1;0;0.8;6.704685;0.038846;2.290351;
1;1;0.82;6.577926;0.038838;2.281845;
1;1;0.84;6.43936;0.029888;2.273969;
1;1;0.86;6.288849;0.012193;2.266722;
1;1;0.88;6.127883;-0.014134;2.260173;
1;0;0.9;5.960643;-0.008494;2.254533;
1;0;0.92;5.787001;-0.003812;2.249851;
1;0;0.94;5.606851;-0.000152;2.246191;
1;0;0.96;5.420108;0.002412;2.243627;
1;0;0.98;5.226712;0.003791;2.242248;
1;0;1.0;5.026713;0.003916;2.242123;
1;0;1.0;4.826715;0.004051;2.241988;
1;0;1.0;4.626716;0.004195;2.241844;
1;0;1.0;4.426718;0.004349;2.24169;
1;0;1.0;4.22672;0.004516;2.241523;
1;0;1.0;4.026722;0.004695;2.241344;
1;0;1.0;3.826725;0.00489;2.241149;
1;0;1.0;3.626727;0.005101;2.240938;
1;0;1.0;3.42673;0.005332;2.240707;
1;0;1.0;3.226733;0.005584;2.240455;
1;0;1.0;3.026736;0.005861;2.240177;
1;0;1.0;2.82674;0.006168;2.239871;
1;0;1.0;2.626744;0.006508;2.239531;
1;0;1.0;2.426748;0.006888;2.239151;
1;0;1.0;2.226753;0.007315;2.238724;
1;0;1.0;2.026759;0.007798;2.238241;
1;0;1.0;1.826766;0.00835;2.237689;
1;0;1.0;1.626773;0.008985;2.237053;
1;-1;1.0;1.426801;0.017283;2.235738;
1;-1;1.0;1.226907;0.034051;2.232932;
1;-1;1.0;1.027239;0.060418;2.227509;
1;-1;1.0;0.828104;0.097996;2.217856;
1;-1;1.0;0.630083;0.149161;2.201598;
1;-1;1.0;0.434225;0.217532;2.175115;
1;-1;1.0;0.242397;0.308793;2.132722;
1;-1;1.0;0.057424;0.431168;2.066198;
1;-1;1.0;3.168294;-0.384018;-1.18017;
1;-1;1.0;2.981589;-0.331504;-1.162871;
1;-1;1.0;2.793666;-0.271113;-1.146467;
1;-1;1.0;2.605538;-0.202553;-1.131252;
1;-1;1.0;2.418487;-0.125405;-1.117643;
1;-1;1.0;2.234062;-0.039085;-1.106224;
1;0;1.0;2.045529;-0.048967;-1.096342;
1;0;1.0;1.852679;-0.057052;-1.088258;
1;0;1.0;1.655335;-0.062988;-1.082321;
0;1;1.0;1.455864;-0.075663;-1.076628;
0;1;1.0;1.256738;-0.097558;-1.068695;
0;1;1.0;1.058276;-0.12999;-1.057207;
-1;1;0.97;0.866946;-0.174495;-1.040843;
-1;1;0.94;0.683536;-0.233351;-1.017555;
-1;1;0.91;0.509272;-0.309527;-0.984619;
-1;1;0.88;0.345817;-0.406647;-0.938673;
-1;1;0.85;0.195359;-0.528896;-0.87581;
-1;1;0.82;0.061152;-0.681122;-0.791484;
-1;1;0.79;12.656995;1.548526;-2.1195;
-1;1;0.76;12.650917;1.473703;-2.130601;
-1;1;0.73;12.636689;1.388756;-2.141141;
0;1;0.73;12.614017;1.29402;-2.151455;
0;1;0.73;12.582807;1.189363;-2.161412;
1;1;0.75;12.542916;1.075137;-2.171108;
1;1;0.77;12.494177;0.951355;-2.180314;
1;1;0.79;12.436332;0.818077;-2.188863;
1;1;0.81;12.369145;0.675532;-2.196762;
1;1;0.83;12.292398;0.523934;-2.204021;
1;1;0.85;12.205892;0.363487;-2.210643;
1;1;0.87;12.109451;0.194382;-2.216632;
1;1;0.89;12.002913;0.0168;-2.221987;
1;0;0.91;11.886137;0.021519;-2.226707;
1;0;0.93;11.758997;0.025596;-2.230784;
1;0;0.95;11.621386;0.029021;-2.234209;
1;0;0.97;11.473214;0.031782;-2.23697;
1;0;0.99;11.314406;0.033862;-2.23905;
1;0;1.0;11.144909;0.03524;-2.240428;
1;0;1.0;10.964684;0.035889;-2.241077;
1;0;1.0;10.77432;0.036435;-2.241623;
1;0;1.0;10.574455;0.037065;-2.242253;
1;0;1.0;10.374595;0.037716;-2.242904;
1;0;1.0;10.174739;0.038391;-2.243579;
1;0;1.0;9.974889;0.039091;-2.244279;
1;0;1.0;9.775045;0.039816;-2.245004;
1;0;1.0;9.575207;0.040569;-2.245757;
1;0;1.0;9.375374;0.041351;-2.246539;
1;0;1.0;9.175549;0.042163;-2.247351;
1;0;1.0;8.97573;0.043008;-2.248196;
1;0;1.0;8.775919;0.043888;-2.249076;
1;0;1.0;8.576115;0.044804;-2.249992;
1;0;1.0;8.37632;0.04576;-2.250947;
1;1;1.0;8.176474;0.039623;-2.251792;
1;1;1.0;7.976541;0.026232;-2.252364;
1;0;1.0;7.776612;0.02683;-2.252962;
1;0;1.0;7.576685;0.027455;-2.253587;
1;0;1.0;7.376762;0.028111;-2.254243;
1;0;1.0;7.176843;0.028798;-2.25493;
1;0;1.0;6.976928;0.02952;-2.255652;
1;0;1.0;6.777018;0.030279;-2.256411;
1;0;1.0;6.577112;0.031079;-2.25721;
1;0;1.0;6.377211;0.031921;-2.258053;
1;0;1.0;6.177316;0.03281;-2.258942;
1;0;1.0;5.977427;0.033751;-2.259882;
1;0;1.0;5.777544;0.034746;-2.260878;
1;0;1.0;5.577668;0.035803;-2.261934;
1;0;1.0;5.3778;0.036925;-2.263057;
1;0;1.0;5.177941;0.03812;-2.264252;
1;0;1.0;4.978091;0.039395;-2.265527;
1;0;1.0;4.778252;0.040758;-2.26689;
1;0;1.0;4.578424;0.042219;-2.268351;
1;0;1.0;4.378609;0.043789;-2.269921;
1;0;1.0;4.178808;0.045479;-2.271611;
1;0;1.0;3.979023;0.047306;-2.273437;
1;0;1.0;3.779256;0.049284;-2.275416;
1;0;1.0;3.579509;0.051436;-2.277568;
1;0;1.0;3.379786;0.053784;-2.279916;
1;0;1.0;3.180089;0.056356;-2.282488;
1;0;1.0;2.980423;0.059186;-2.285318;
1;0;1.0;2.780791;0.062315;-2.288447;
1;1;1.0;2.581114;0.058422;-2.291536;
1;1;1.0;2.381324;0.047089;-2.294164;
1;1;1.0;2.181396;0.027788;-2.295808;
1;1;1.0;1.981396;-0.000146;-2.295799;
1;1;1.0;1.781528;-0.037573;-2.293279;
1;1;1.0;1.582208;-0.085609;-2.287131;
1;1;1.0;1.384164;-0.145725;-2.275883;
1;1;1.0;1.188648;-0.219548;-2.257911;
1;0;1.0;0.993924;-0.241395;-2.236064;
1;1;1.0;0.800733;-0.275683;-2.208757;
1;1;1.0;0.610078;-0.325132;-2.173272;
1;1;1.0;0.423553;-0.39375;-2.125597;
1;1;1.0;0.243769;-0.487537;-2.059735;
1;1;1.0;0.07509;-0.615407;-1.966772;
1;1;1.0;3.100183;0.297982;-2.329622;
1;1;1.0;2.906668;0.261735;-2.342244;
1;1;1.0;2.711117;0.216902;-2.353261;
1;1;1.0;2.513898;0.162884;-2.362075;
1;1;1.0;2.315811;0.098971;-2.367976;
1;1;1.0;2.117625;0.024291;-2.37009;
1;1;1.0;1.919259;-0.061926;-2.367648;
